ID,Reached_3w,Reached_3m,Tenure_In_Months,Date_Joined,FUA_Balance,Number_Of_Services,Has_Payroll,Income,Has_Investment,Has_Visa,VISA_balance,Has_mortgage,Has_Deposit,Number_Transactions,Age,City
8279918,0,0,3,5/27/2020,511928.8843,4,1,NA,0,1,0,1,1,6,49,COQUITLAM                                                                                           
9046339,0,0,3,5/27/2020,833207.5295,2,1,NA,0,1,0,1,1,0,57,VANCOUVER                                                                                           
9016487,0,0,3,5/28/2020,618972.7052,3,1,NA,1,1,0,1,1,5,36,NORTH VANCOUVER                                                                                     
8832988,0,0,3,5/28/2020,722065.3914,4,1,NA,0,1,0,1,1,0,71,BURNABY                                                                                             
3492126,0,0,3,5/28/2020,764080.6961,2,0,176325.0942,0,1,0,1,1,0,42,ABBOTSFORD                                                                                          
2601665,0,0,3,5/28/2020,461260.5873,1,1,NA,0,0,0,1,1,21,48,VANCOUVER                                                                                           
9289042,0,0,3,5/28/2020,423234.8715,1,1,NA,0,1,0,1,1,2,48,VICTORIA                                                                                            
3960779,0,0,3,5/28/2020,446723.7845,1,1,NA,1,1,294.6056103,1,1,0,51,DELTA                                                                                               
7104591,0,0,3,5/28/2020,405611.4983,1,1,NA,0,0,0,1,1,26,64,SURREY                                                                                              
9789533,0,0,3,5/28/2020,438384.9563,1,0,NA,0,1,0,1,1,4,66,VANCOUVER                                                                                           
8973823,0,0,3,5/28/2020,421863.4982,6,1,NA,0,0,0,1,1,66,35,KELOWNA                                                                                             
4871873,0,0,3,5/28/2020,394572.0496,1,1,154271.1939,0,0,0,1,1,0,80,VICTORIA                                                                                            
748236,0,0,3,5/28/2020,436602.3425,1,1,NA,0,1,0,1,1,0,39,VANCOUVER                                                                                           
8243583,0,0,3,5/28/2020,365898.0888,1,1,NA,0,1,1408.784245,1,1,0,60,NEW WESTMINSTER                                                                                     
2247812,0,0,3,5/28/2020,425041.6584,2,1,216179.8352,0,1,0,1,1,26,58,NEW WESTMINSTER                                                                                     
7629794,0,0,3,5/28/2020,477126.0567,7,0,1389.267639,0,0,0,1,1,68,46,VANCOUVER                                                                                           
1399258,0,0,3,5/28/2020,446882.8527,3,1,NA,1,1,1427.292583,1,1,36,61,BURNABY                                                                                             
8670499,0,0,3,5/28/2020,399132.5899,1,0,NA,0,1,0,1,1,2,61,BURNABY                                                                                             
3401491,0,0,3,5/28/2020,448524.2482,2,1,NA,0,1,251.3399709,1,1,68,75,PENDER ISLAND                                                                                       
8686000,0,0,3,5/29/2020,406541.0067,1,1,NA,1,1,0,1,1,6,59,VANCOUVER                                                                                           
3466028,0,0,3,5/29/2020,910277.1377,2,0,NA,0,1,0,1,1,0,76,MISSION                                                                                             
9619744,0,0,3,5/29/2020,771181.9061,2,1,NA,1,1,0,1,1,0,51,BURNABY                                                                                             
4009569,0,0,3,5/29/2020,755108.75,2,0,NA,0,1,0,1,1,1,44,BURNABY                                                                                             
8094821,0,0,3,5/29/2020,404749.1369,2,1,NA,0,0,0,1,1,85,58,SURREY                                                                                              
7770998,0,0,3,5/29/2020,379136.3367,1,0,NA,1,1,0,1,1,21,34,VANCOUVER                                                                                           
5539562,0,0,3,5/29/2020,388241.4965,1,1,NA,0,1,0,1,1,8,58,NORTH VANCOUVER                                                                                     
4377368,0,0,3,5/29/2020,425357.035,1,1,NA,0,1,1936.702713,1,1,3,67,VICTORIA                                                                                            
9403298,0,0,3,5/29/2020,411410.4835,2,0,NA,0,1,0,1,1,0,48,VANCOUVER                                                                                           
7998945,0,0,3,5/29/2020,420461.6813,1,1,NA,1,1,16.4553581,1,1,0,65,VANCOUVER                                                                                           
193240,0,0,3,5/29/2020,458913.6558,2,1,NA,0,1,0,1,1,44,50,ABBOTSFORD                                                                                          
3100448,0,0,3,5/29/2020,395670.9227,1,0,NA,0,1,0,1,1,0,82,PORT COQUITLAM                                                                                      
4845484,0,0,3,5/29/2020,426817.4553,2,1,NA,0,1,2052.149378,1,1,48,56,LANGLEY                                                                                             
178278,0,0,3,5/30/2020,428160.8313,2,1,NA,0,1,0,1,1,1,50,BURNABY                                                                                             
650291,0,0,3,5/30/2020,419061.6092,1,1,NA,0,1,1757.05808,1,1,0,34,MAPLE RIDGE                                                                                         
1974092,0,0,3,5/30/2020,457120.078,2,1,NA,0,1,0,1,1,0,63,LANGLEY                                                                                             
9613291,0,0,3,5/30/2020,461036.5552,1,1,NA,0,0,0,1,1,2,76,VANCOUVER                                                                                           
3424699,0,0,3,6/1/2020,405787.8714,1,1,NA,1,1,367.256167,1,1,8,65,VICTORIA                                                                                            
9426877,0,0,3,6/1/2020,427485.3239,1,1,NA,0,1,2510.136755,1,1,1,73,DELTA                                                                                               
6591925,0,0,3,6/1/2020,449036.5055,2,1,NA,0,1,977.9267211,1,1,57,73,VANCOUVER                                                                                           
1682203,0,0,3,6/1/2020,423069.9631,2,0,NA,0,0,0,1,1,7,42,VANCOUVER                                                                                           
2432255,0,0,3,6/1/2020,388958.4449,2,1,NA,0,1,0,1,1,4,50,CHILLIWACK                                                                                          
